,00_type_model,0_auc,0_precision,0_recall,1_normalisation,1_SMOT,1_fold,2_solver,3_activation,3_hiddenlayer,3_alpha,4_beta1ADAM,4_beta2ADAM,4_epsilonADAM
0,MLP_Classifier,0.4971,0.0731,0.6381,YES,YES,4,adam,relu,10,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4801,0.0618,0.5638,YES,YES,1,adam,relu,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4857,0.057,0.6,YES,YES,2,adam,relu,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5375,0.0688,0.6818,YES,YES,3,adam,relu,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,10,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4979,0.0592,0.6118,YES,YES,2,adam,relu,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5375,0.0688,0.6818,YES,YES,3,adam,relu,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5014,0.074,0.6286,YES,YES,4,adam,relu,10,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4799,0.0616,0.5319,YES,YES,1,adam,relu,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5375,0.0688,0.6818,YES,YES,3,adam,relu,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4971,0.0731,0.6381,YES,YES,4,adam,relu,10,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4764,0.0611,0.5638,YES,YES,1,adam,relu,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.5375,0.0688,0.6818,YES,YES,3,adam,relu,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,10,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4799,0.0616,0.5319,YES,YES,1,adam,relu,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4836,0.0568,0.6353,YES,YES,2,adam,relu,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5371,0.0687,0.6818,YES,YES,3,adam,relu,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,10,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4928,0.0583,0.6,YES,YES,2,adam,relu,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,10,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4854,0.0567,0.5412,YES,YES,2,adam,relu,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.52,0.066,0.5795,YES,YES,3,adam,relu,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,relu,10,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4801,0.0618,0.5638,YES,YES,1,adam,relu,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4965,0.059,0.6471,YES,YES,2,adam,relu,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,10,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4822,0.062,0.5319,YES,YES,1,adam,relu,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4942,0.0723,0.5619,YES,YES,4,adam,relu,10,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4764,0.0611,0.5638,YES,YES,1,adam,relu,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4873,0.0574,0.6353,YES,YES,2,adam,relu,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5277,0.0674,0.6136,YES,YES,3,adam,relu,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.508,0.0753,0.6857,YES,YES,4,adam,relu,10,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4854,0.0629,0.5745,YES,YES,1,adam,relu,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5115,0.0617,0.6353,YES,YES,2,adam,relu,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.529,0.0674,0.6477,YES,YES,3,adam,relu,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,10,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4782,0.0615,0.5638,YES,YES,1,adam,relu,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4754,0.0548,0.5294,YES,YES,2,adam,relu,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5076,0.0753,0.6667,YES,YES,4,adam,relu,10,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5084,0.0612,0.6,YES,YES,2,adam,relu,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5327,0.0683,0.6364,YES,YES,3,adam,relu,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,10,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4794,0.0617,0.5638,YES,YES,1,adam,relu,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4912,0.058,0.6118,YES,YES,2,adam,relu,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5341,0.0681,0.6818,YES,YES,3,adam,relu,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,10,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4752,0.0609,0.5638,YES,YES,1,adam,relu,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4883,0.0575,0.6,YES,YES,2,adam,relu,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5337,0.0675,0.7386,YES,YES,3,adam,relu,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,10,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.489,0.0576,0.6,YES,YES,2,adam,relu,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5301,0.0676,0.6477,YES,YES,3,adam,relu,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,10,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4801,0.0618,0.5638,YES,YES,1,adam,relu,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4981,0.0592,0.5294,YES,YES,2,adam,relu,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5298,0.0675,0.6477,YES,YES,3,adam,relu,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,10,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4791,0.0617,0.5745,YES,YES,1,adam,relu,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4873,0.0574,0.6353,YES,YES,2,adam,relu,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5367,0.0686,0.6818,YES,YES,3,adam,relu,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,10,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4895,0.0637,0.5638,YES,YES,1,adam,relu,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5229,0.0663,0.625,YES,YES,3,adam,relu,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,10,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4799,0.0623,0.6489,YES,YES,1,adam,relu,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4924,0.0582,0.6,YES,YES,2,adam,relu,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5233,0.0668,0.5682,YES,YES,3,adam,relu,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,10,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5108,0.0616,0.6353,YES,YES,2,adam,relu,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5242,0.0663,0.6591,YES,YES,3,adam,relu,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,10,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4899,0.0638,0.5638,YES,YES,1,adam,relu,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5115,0.0617,0.6353,YES,YES,2,adam,relu,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.54,0.0688,0.7273,YES,YES,3,adam,relu,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5076,0.0753,0.6667,YES,YES,4,adam,relu,10,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.487,0.063,0.5213,YES,YES,1,adam,relu,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.538,0.0664,0.6941,YES,YES,2,adam,relu,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,10,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.4831,0.0624,0.5532,YES,YES,1,adam,relu,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4939,0.0585,0.6,YES,YES,2,adam,relu,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4912,0.0717,0.581,YES,YES,4,adam,relu,10,0.2,0.5,0.555,1e-05
0,MLP_Classifier,0.4849,0.0627,0.5532,YES,YES,1,adam,relu,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5115,0.0617,0.6353,YES,YES,2,adam,relu,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.54,0.0688,0.7273,YES,YES,3,adam,relu,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.5014,0.074,0.6286,YES,YES,4,adam,relu,10,0.2,0.5,0.999,1e-08
0,MLP_Classifier,0.487,0.063,0.5213,YES,YES,1,adam,relu,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5077,0.0611,0.6,YES,YES,2,adam,relu,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.5076,0.0753,0.6667,YES,YES,4,adam,relu,10,0.2,0.5,0.999,1e-10
0,MLP_Classifier,0.4822,0.062,0.5319,YES,YES,1,adam,relu,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5144,0.0624,0.6,YES,YES,2,adam,relu,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.54,0.0688,0.7273,YES,YES,3,adam,relu,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,10,0.2,0.5,0.999,1e-05
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5144,0.0624,0.6,YES,YES,2,adam,relu,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.5076,0.0753,0.6667,YES,YES,4,adam,relu,10,0.2,0.9,0.555,1e-08
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.5092,0.0614,0.6,YES,YES,2,adam,relu,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.54,0.0688,0.7273,YES,YES,3,adam,relu,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,10,0.2,0.9,0.555,1e-10
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5144,0.0624,0.6,YES,YES,2,adam,relu,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.5076,0.0753,0.6667,YES,YES,4,adam,relu,10,0.2,0.9,0.555,1e-05
0,MLP_Classifier,0.4864,0.063,0.5426,YES,YES,1,adam,relu,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4931,0.0584,0.6,YES,YES,2,adam,relu,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5375,0.0688,0.6818,YES,YES,3,adam,relu,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.5005,0.0738,0.5905,YES,YES,4,adam,relu,10,0.2,0.9,0.999,1e-08
0,MLP_Classifier,0.4805,0.0619,0.5638,YES,YES,1,adam,relu,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5108,0.0616,0.6353,YES,YES,2,adam,relu,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,10,0.2,0.9,0.999,1e-10
0,MLP_Classifier,0.4849,0.0627,0.5532,YES,YES,1,adam,relu,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5092,0.0614,0.6,YES,YES,2,adam,relu,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.5014,0.074,0.6286,YES,YES,4,adam,relu,10,0.2,0.9,0.999,1e-05
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4924,0.0582,0.6,YES,YES,2,adam,relu,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.1,0.5,0.555,1e-08
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4909,0.058,0.6,YES,YES,2,adam,relu,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,20,0.1,0.5,0.555,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4964,0.059,0.6118,YES,YES,2,adam,relu,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,20,0.1,0.5,0.555,1e-05
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4924,0.0582,0.6,YES,YES,2,adam,relu,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.1,0.5,0.999,1e-08
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4924,0.0582,0.6,YES,YES,2,adam,relu,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.5364,0.0686,0.6818,YES,YES,3,adam,relu,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.486,0.0704,0.5524,YES,YES,4,adam,relu,20,0.1,0.5,0.999,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4784,0.0554,0.5294,YES,YES,2,adam,relu,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.5233,0.0668,0.5682,YES,YES,3,adam,relu,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4971,0.0731,0.6381,YES,YES,4,adam,relu,20,0.1,0.5,0.999,1e-05
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4776,0.0552,0.5294,YES,YES,2,adam,relu,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.1,0.9,0.555,1e-08
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5107,0.0617,0.6,YES,YES,2,adam,relu,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.5301,0.0676,0.6477,YES,YES,3,adam,relu,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.1,0.9,0.555,1e-10
0,MLP_Classifier,0.4797,0.0618,0.5638,YES,YES,1,adam,relu,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5107,0.0617,0.6,YES,YES,2,adam,relu,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,20,0.1,0.9,0.555,1e-05
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4931,0.0584,0.6,YES,YES,2,adam,relu,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.5334,0.0685,0.6364,YES,YES,3,adam,relu,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.1,0.9,0.999,1e-08
0,MLP_Classifier,0.4781,0.0618,0.6064,YES,YES,1,adam,relu,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4895,0.0578,0.6353,YES,YES,2,adam,relu,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.5294,0.0675,0.6477,YES,YES,3,adam,relu,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.1,0.9,0.999,1e-10
0,MLP_Classifier,0.4818,0.062,0.5319,YES,YES,1,adam,relu,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4903,0.0579,0.6353,YES,YES,2,adam,relu,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5331,0.0684,0.6364,YES,YES,3,adam,relu,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.5024,0.0742,0.6381,YES,YES,4,adam,relu,20,0.1,0.9,0.999,1e-05
0,MLP_Classifier,0.4749,0.0608,0.5638,YES,YES,1,adam,relu,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4873,0.0574,0.6353,YES,YES,2,adam,relu,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.5231,0.0661,0.6591,YES,YES,3,adam,relu,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4962,0.0728,0.6,YES,YES,4,adam,relu,20,0.01,0.5,0.555,1e-08
0,MLP_Classifier,0.4794,0.0617,0.5638,YES,YES,1,adam,relu,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.488,0.0576,0.6353,YES,YES,2,adam,relu,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.5279,0.0671,0.6477,YES,YES,3,adam,relu,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.01,0.5,0.555,1e-10
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.488,0.0576,0.6353,YES,YES,2,adam,relu,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.5257,0.0662,0.7045,YES,YES,3,adam,relu,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,20,0.01,0.5,0.555,1e-05
0,MLP_Classifier,0.4767,0.0612,0.5638,YES,YES,1,adam,relu,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.5279,0.0671,0.6477,YES,YES,3,adam,relu,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4967,0.073,0.6381,YES,YES,4,adam,relu,20,0.01,0.5,0.999,1e-08
0,MLP_Classifier,0.4779,0.0614,0.5638,YES,YES,1,adam,relu,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.489,0.0576,0.6,YES,YES,2,adam,relu,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.5174,0.0654,0.5795,YES,YES,3,adam,relu,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.01,0.5,0.999,1e-10
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4902,0.058,0.6471,YES,YES,2,adam,relu,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.5129,0.0644,0.5909,YES,YES,3,adam,relu,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.01,0.5,0.999,1e-05
0,MLP_Classifier,0.4771,0.0613,0.5638,YES,YES,1,adam,relu,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.489,0.0576,0.6,YES,YES,2,adam,relu,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.5239,0.0662,0.6591,YES,YES,3,adam,relu,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.502,0.0741,0.6381,YES,YES,4,adam,relu,20,0.01,0.9,0.555,1e-08
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4902,0.0578,0.6,YES,YES,2,adam,relu,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.5224,0.0659,0.6591,YES,YES,3,adam,relu,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.01,0.9,0.555,1e-10
0,MLP_Classifier,0.476,0.0611,0.5638,YES,YES,1,adam,relu,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4931,0.0584,0.6118,YES,YES,2,adam,relu,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.5227,0.066,0.6591,YES,YES,3,adam,relu,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.01,0.9,0.555,1e-05
0,MLP_Classifier,0.4775,0.0613,0.5638,YES,YES,1,adam,relu,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4729,0.0547,0.5647,YES,YES,2,adam,relu,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5181,0.0656,0.5795,YES,YES,3,adam,relu,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.5064,0.0751,0.6476,YES,YES,4,adam,relu,20,0.01,0.9,0.999,1e-08
0,MLP_Classifier,0.4752,0.0609,0.5638,YES,YES,1,adam,relu,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4757,0.0549,0.5294,YES,YES,2,adam,relu,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5224,0.0659,0.6591,YES,YES,3,adam,relu,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.5029,0.0743,0.6762,YES,YES,4,adam,relu,20,0.01,0.9,0.999,1e-10
0,MLP_Classifier,0.4796,0.062,0.6064,YES,YES,1,adam,relu,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.489,0.0576,0.6,YES,YES,2,adam,relu,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.5227,0.066,0.6591,YES,YES,3,adam,relu,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4958,0.0727,0.6,YES,YES,4,adam,relu,20,0.01,0.9,0.999,1e-05
0,MLP_Classifier,0.4815,0.0624,0.6064,YES,YES,1,adam,relu,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4888,0.0577,0.6353,YES,YES,2,adam,relu,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5396,0.0687,0.7273,YES,YES,3,adam,relu,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,20,0.2,0.5,0.555,1e-08
0,MLP_Classifier,0.4825,0.0621,0.5319,YES,YES,1,adam,relu,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5163,0.0626,0.6471,YES,YES,2,adam,relu,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5378,0.0689,0.6818,YES,YES,3,adam,relu,20,0.2,0.5,0.555,1e-10
0,MLP_Classifier,0.5032,0.0743,0.6762,YES,YES,4,adam,relu,20,0.2,0.5,0.555,1e-10
